path	area	role	lines	native_destination	dest_method	dest_confidence
tt_4.8.4/tt/ConsoleModeClass.cpp	tt	engine wrapper/API	131	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/ConsoleModeClass.h	tt	engine wrapper/API	32	Code/Commando	class-decl	high
tt_4.8.4/tt/ControlClass.cpp	tt	utility	147	Code/Combat	include-fanout (1/2)	low
tt_4.8.4/tt/DamageableGameObj.cpp	tt	engine wrapper/API	77	Code/Combat	basename	high
tt_4.8.4/tt/DamageableStaticPhysClass.cpp	tt	engine wrapper/API	8	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/DamageableStaticPhysClass.h	tt	engine wrapper/API	41	Code/Combat	class-decl	high
tt_4.8.4/tt/DazzleTypeClass.cpp	tt	render/shader integration	46	Code/ww3d2	class-decl (paired header)	high
tt_4.8.4/tt/DazzleTypeClass.h	tt	render/shader integration	76	Code/ww3d2	class-decl	high
tt_4.8.4/tt/DebugManager.cpp	tt	utility	68	Code/wwlib	paired-file (include-fanout)	medium
tt_4.8.4/tt/DebugManager.h	tt	utility	83	Code/wwlib	include-fanout (1/1)	medium
tt_4.8.4/tt/DebugSocket.cpp	tt	utility	115	Code/wwlib	include-fanout (1/1)	medium
tt_4.8.4/tt/DebugSocket.h	tt	utility	42	Code/wwlib	include-fanout (1/1)	medium
tt_4.8.4/tt/DefenseObjectClass.cpp	tt	utility	337	Code/Combat	include-fanout (9/15)	medium
tt_4.8.4/tt/DialogueClass.cpp	tt	utility	10	Code/Combat	include-fanout (1/1)	medium
tt_4.8.4/tt/DlgCnCReference.cpp	tt	engine wrapper/API	36	Code/Commando	basename	high
tt_4.8.4/tt/DlgCnCReference.h	tt	engine wrapper/API	34	Code/Commando	basename	high
tt_4.8.4/tt/DlgCnCWinScreen.cpp	tt	HUD/UI	184	Code/Commando	basename	high
tt_4.8.4/tt/DlgCnCWinScreen.h	tt	engine wrapper/API	45	Code/Commando	basename	high
tt_4.8.4/tt/DlgHelpScreen.cpp	tt	engine wrapper/API	36	Code/Commando	basename	high
tt_4.8.4/tt/DlgHelpScreen.h	tt	engine wrapper/API	29	Code/Commando	basename	high
tt_4.8.4/tt/DlgMPConnecting.cpp	tt	utility	114	Code/Commando	include-fanout (11/12)	medium
tt_4.8.4/tt/DlgMPConnecting.h	tt	HUD/UI	45	Code/wwui	include-fanout (1/1)	medium
tt_4.8.4/tt/DlgMPConnectionRefused.cpp	tt	engine wrapper/API	9	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/DlgMPConnectionRefused.h	tt	engine wrapper/API	24	Code/Commando	class-decl	high
tt_4.8.4/tt/DlgMPTeamSelect.cpp	tt	engine wrapper/API	8	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/DlgMPTeamSelect.h	tt	engine wrapper/API	21	Code/Commando	class-decl	high
tt_4.8.4/tt/DlgMsgBox.cpp	tt	engine wrapper/API	12	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/DlgMsgBox.h	tt	engine wrapper/API	43	Code/Commando	class-decl	high
tt_4.8.4/tt/DlgPasswordPrompt.cpp	tt	engine wrapper/API	64	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/DlgPasswordPrompt.h	tt	engine wrapper/API	33	Code/Commando	class-decl	high
tt_4.8.4/tt/DoorNetworkObjectClass.cpp	tt	engine wrapper/API	16	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/DoorNetworkObjectClass.h	tt	engine wrapper/API	15	Code/Combat	class-decl	high
tt_4.8.4/tt/DoorPhysClass.cpp	tt	engine wrapper/API	9	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/DoorPhysClass.h	tt	engine wrapper/API	44	Code/Combat	class-decl	high
tt_4.8.4/tt/DynamicAnimPhysClass.h	tt	physics/collision API	18	Code/wwphys	class-decl	high
tt_4.8.4/tt/DynamicSpeechAnimClass.cpp	tt	engine wrapper/API	6	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/DynamicSpeechAnimClass.h	tt	engine wrapper/API	10	Code/Combat	class-decl	high
tt_4.8.4/tt/EditCtrl.h	tt	HUD/UI	167	Code/wwui	class-decl	high
tt_4.8.4/tt/ElevatorPhysClass.cpp	tt	engine wrapper/API	11	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/ElevatorPhysClass.h	tt	engine wrapper/API	36	Code/Combat	class-decl	high
tt_4.8.4/tt/ExplosionManager.cpp	tt	engine wrapper/API	170	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/ExplosionManager.h	tt	engine wrapper/API	18	Code/Combat	class-decl	high
tt_4.8.4/tt/FileFactoryListClass.cpp	tt	engine wrapper/API	86	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/FileFactoryListClass.h	tt	engine wrapper/API	40	Code/Combat	class-decl	high
tt_4.8.4/tt/FileHashEvent.cpp	tt	network extension	222	Code/wwnet	include-fanout (2/4)	low
tt_4.8.4/tt/FileHashEvent.h	tt	network extension	27	Code/wwnet	include-fanout (4/9)	low
tt_4.8.4/tt/GameHintEvent.cpp	tt	utility	167	Code/WWAudio	include-fanout (1/3)	low
tt_4.8.4/tt/GameHintEvent.h	tt	network extension	32	Code/wwnet	include-fanout (3/5)	medium
tt_4.8.4/tt/GameInitMgrClass.cpp	tt	engine wrapper/API	170	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/GameInitMgrClass.h	tt	engine wrapper/API	49	Code/Commando	class-decl	high
tt_4.8.4/tt/GameModeClass.cpp	tt	engine wrapper/API	85	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/GameModeClass.h	tt	engine wrapper/API	41	Code/Commando	class-decl	high
tt_4.8.4/tt/GameModeManager.cpp	tt	engine wrapper/API	167	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/GameModeManager.h	tt	engine wrapper/API	38	Code/Commando	class-decl	high
tt_4.8.4/tt/GameObjManager.cpp	tt	engine wrapper/API	181	Code/Combat	basename	high
tt_4.8.4/tt/General.cpp	tt	utility	1	Code/wwlib	paired-file (include-fanout)	low
tt_4.8.4/tt/General.h	tt	utility	8	Code/wwlib	include-fanout (1/2)	low
tt_4.8.4/tt/GlobalSettingsDef.cpp	tt	engine wrapper/API	4	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/GlobalSettingsDef.h	tt	engine wrapper/API	40	Code/Combat	class-decl	high
tt_4.8.4/tt/HAnimClass.h	tt	utility	50	Code/wwlib	class-decl	high
tt_4.8.4/tt/HMorphAnim.h	tt	render/shader integration	8	Code/ww3d2	class-decl	high
tt_4.8.4/tt/HarvesterClass.cpp	tt	engine wrapper/API	139	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/HarvesterClass.h	tt	engine wrapper/API	70	Code/Combat	class-decl	high
tt_4.8.4/tt/HashManagerClass.cpp	tt	utility	197	Code/wwlib	paired-file (include-fanout)	medium
tt_4.8.4/tt/HashManagerClass.h	tt	utility	26	Code/wwlib	include-fanout (1/1)	medium
tt_4.8.4/tt/HashMixFileFactoryClass.cpp	tt	utility	57	Code/wwlib	include-fanout (1/2)	low
tt_4.8.4/tt/HashMixFileFactoryClass.h	tt	utility	15	Code/wwlib	include-fanout (1/1)	medium
tt_4.8.4/tt/HookRegistrant.h	tt	binary hook/patch	31	DROP: directive 0.4 (hook installation machinery has no native equivalent)	per-file	high
tt_4.8.4/tt/HumanAnimControlClass.h	tt	render/shader integration	46	Code/ww3d2	class-decl	high
tt_4.8.4/tt/HumanAnimOverrideDef.h	tt	engine wrapper/API	15	Code/Combat	class-decl	high
tt_4.8.4/tt/HumanLoiterGlobalSettingsDef.cpp	tt	engine wrapper/API	22	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/HumanLoiterGlobalSettingsDef.h	tt	engine wrapper/API	25	Code/Combat	class-decl	high
tt_4.8.4/tt/HumanPhysClass.h	tt	physics/collision API	25	Code/wwphys	class-decl	high
tt_4.8.4/tt/HumanStateClass.cpp	tt	utility	1134	Code/Combat	include-fanout (9/15)	medium
tt_4.8.4/tt/IMECandidate.h	tt	HUD/UI	110	Code/wwui	class-decl	high
tt_4.8.4/tt/IMECandidateCtrl.cpp	tt	HUD/UI	73	Code/wwui	class-decl (paired header)	high
tt_4.8.4/tt/IMECandidateCtrl.h	tt	HUD/UI	74	Code/wwui	class-decl	high
tt_4.8.4/tt/IMEManager.h	tt	HUD/UI	198	Code/wwui	class-decl	high
tt_4.8.4/tt/IPAddressClass.h	tt	engine wrapper/API	52	Code/Commando	class-decl	high
tt_4.8.4/tt/IngameSendMessageDialog.cpp	tt	utility	181	Code/Commando	include-fanout (6/11)	medium
tt_4.8.4/tt/IngameSendMessageDialog.h	tt	HUD/UI	39	Code/wwui	include-fanout (1/1)	medium
tt_4.8.4/tt/Input.h	tt	engine wrapper/API	242	Code/Combat	class-decl	high
tt_4.8.4/tt/InputConfigClass.h	tt	engine wrapper/API	13	Code/Commando	class-decl	high
tt_4.8.4/tt/InputConfigMgrClass.cpp	tt	engine wrapper/API	46	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/InputConfigMgrClass.h	tt	engine wrapper/API	16	Code/Commando	class-decl	high
tt_4.8.4/tt/Internet.cpp	tt	utility	52	Code/wwlib	paired-file (include-fanout)	medium
tt_4.8.4/tt/Internet.h	tt	utility	42	Code/wwlib	include-fanout (1/1)	medium
tt_4.8.4/tt/InternetFile.cpp	tt	utility	54	Code/Combat	area-default	low
tt_4.8.4/tt/InternetFile.h	tt	utility	34	Code/Combat	area-default	low
tt_4.8.4/tt/Iterator.tt.cpp	tt	utility	5	Code/wwlib	paired-file (include-fanout)	low
tt_4.8.4/tt/Iterator.tt.h	tt	utility	30	Code/wwlib	include-fanout (1/2)	low
tt_4.8.4/tt/LanGameModeClass.cpp	tt	engine wrapper/API	31	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/LanGameModeClass.h	tt	engine wrapper/API	39	Code/Commando	class-decl	high
tt_4.8.4/tt/LevelManager.cpp	tt	engine wrapper/API	8	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/LevelManager.h	tt	engine wrapper/API	17	Code/Commando	class-decl	high
tt_4.8.4/tt/LightClass.cpp	tt	render/shader integration	86	Code/ww3d2	member-def	high
tt_4.8.4/tt/LoadingScreenClass.cpp	tt	utility	265	Code/Commando	include-fanout (3/7)	low
tt_4.8.4/tt/LoadingScreenClass.h	tt	HUD/UI	34	Code/wwui	include-fanout (1/2)	low
tt_4.8.4/tt/LogicalListenerClass.h	tt	engine wrapper/API	24	Code/WWAudio	class-decl	high
tt_4.8.4/tt/MainMenuDialog.cpp	tt	HUD/UI	9	Code/wwui	paired-file (include-fanout)	medium
tt_4.8.4/tt/MainMenuDialog.h	tt	HUD/UI	24	Code/wwui	include-fanout (1/1)	medium
tt_4.8.4/tt/MapSelectDialog.cpp	tt	utility	49	Code/Commando	include-fanout (2/3)	medium
tt_4.8.4/tt/MapSelectDialog.h	tt	HUD/UI	21	Code/wwui	include-fanout (1/1)	medium
tt_4.8.4/tt/MemoryFile.cpp	tt	utility	5	Code/wwlib	paired-file (include-fanout)	medium
tt_4.8.4/tt/MemoryFile.h	tt	utility	101	Code/wwlib	include-fanout (1/1)	medium
tt_4.8.4/tt/ModPackageMgrClass.cpp	tt	engine wrapper/API	201	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/ModPackageMgrClass.h	tt	engine wrapper/API	41	Code/Commando	class-decl	high
tt_4.8.4/tt/MultiHUDClass.cpp	tt	engine wrapper/API	190	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/MultiHUDClass.h	tt	engine wrapper/API	39	Code/Commando	class-decl	high
tt_4.8.4/tt/MuzzleFlashClass.cpp	tt	engine wrapper/API	66	Code/Combat	member-def	high
tt_4.8.4/tt/MuzzleRecoilClass.cpp	tt	engine wrapper/API	55	Code/Combat	member-def	high
tt_4.8.4/tt/NetworkDiagnostics.cpp	tt	network extension	100	Code/wwnet	include-fanout (2/6)	low
tt_4.8.4/tt/NetworkDiagnostics.h	tt	utility	47	Code/wwlib	include-fanout (1/1)	medium
tt_4.8.4/tt/NetworkObjectClass.cpp	tt	network extension	274	Code/wwnet	member-def	high
tt_4.8.4/tt/NetworkObjectClassId.h	tt	network extension	65	Code/wwnet	per-file	high
tt_4.8.4/tt/NetworkObjectFactoryClass.cpp	tt	network extension	20	Code/wwnet	class-decl (paired header)	high
tt_4.8.4/tt/NetworkObjectFactoryClass.h	tt	network extension	25	Code/wwnet	class-decl	high
tt_4.8.4/tt/NetworkObjectFactoryMgrClass.cpp	tt	network extension	100	Code/wwnet	class-decl (paired header)	high
tt_4.8.4/tt/NetworkObjectFactoryMgrClass.h	tt	network extension	30	Code/wwnet	class-decl	high
tt_4.8.4/tt/NetworkObjectMgrClass.cpp	tt	network extension	125	Code/wwnet	class-decl (paired header)	high
tt_4.8.4/tt/NetworkObjectMgrClass.h	tt	network extension	45	Code/wwnet	class-decl	high
tt_4.8.4/tt/NewDamageEvent.cpp	tt	network extension	126	Code/wwnet	include-fanout (6/15)	low
tt_4.8.4/tt/NewDamageEvent.h	tt	utility	43	Code/Commando	include-fanout (1/3)	low
tt_4.8.4/tt/ODESystemClass.h	tt	utility	22	Code/WWMath	class-decl	high
tt_4.8.4/tt/ObjectLibraryManager.cpp	tt	engine wrapper/API	31	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/ObjectLibraryManager.h	tt	engine wrapper/API	16	Code/Combat	class-decl	high
tt_4.8.4/tt/ObjectivesViewerClass.cpp	tt	engine wrapper/API	8	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/ObjectivesViewerClass.h	tt	engine wrapper/API	31	Code/Combat	class-decl	high
tt_4.8.4/tt/OctBoxClass.cpp	tt	physics/collision API	125	Code/wwphys	class-decl (paired header)	high
tt_4.8.4/tt/OctBoxClass.h	tt	physics/collision API	51	Code/wwphys	class-decl	high
tt_4.8.4/tt/PersistFactoryClass.cpp	tt	save/load	13	Code/wwsaveload	member-def	high
tt_4.8.4/tt/PersistentGameObjObserverClass.cpp	tt	engine wrapper/API	34	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/PersistentGameObjObserverClass.h	tt	engine wrapper/API	22	Code/Combat	class-decl	high
tt_4.8.4/tt/Phys3Class.cpp	tt	physics/collision API	14	Code/wwphys	class-decl (paired header)	high
tt_4.8.4/tt/Phys3Class.h	tt	physics/collision API	112	Code/wwphys	class-decl	high
tt_4.8.4/tt/PhysControllerClass.cpp	tt	physics/collision API	6	Code/wwphys	include-fanout (1/1)	medium
tt_4.8.4/tt/PhysicalGameObj.cpp	tt	engine wrapper/API	347	Code/Combat	basename	high
tt_4.8.4/tt/PhysicsConstants.cpp	tt	physics/collision API	18	Code/wwphys	class-decl (paired header)	high
tt_4.8.4/tt/PhysicsConstants.h	tt	physics/collision API	92	Code/wwphys	class-decl	high
tt_4.8.4/tt/PingProfileWait.cpp	tt	network extension	98	Code/WWOnline	class-decl (paired header)	high
tt_4.8.4/tt/PingProfileWait.h	tt	network extension	39	Code/WWOnline	class-decl	high
tt_4.8.4/tt/PlayerDataClass.cpp	tt	engine wrapper/API	126	Code/Combat	member-def	high
tt_4.8.4/tt/PlayerTerminalClass.cpp	tt	engine wrapper/API	4	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/PlayerTerminalClass.h	tt	engine wrapper/API	17	Code/Combat	class-decl	high
tt_4.8.4/tt/PointerRemapClass.cpp	tt	save/load	16	Code/wwsaveload	include-fanout (1/1)	medium
tt_4.8.4/tt/ProgressCtrl.h	tt	HUD/UI	83	Code/wwui	class-decl	high
tt_4.8.4/tt/ProjectileClass.h	tt	physics/collision API	51	Code/wwphys	class-decl	high
tt_4.8.4/tt/ProjectileDefClass.h	tt	physics/collision API	28	Code/wwphys	class-decl	high
tt_4.8.4/tt/RadioCommandDisplayClass.cpp	tt	engine wrapper/API	8	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/RadioCommandDisplayClass.h	tt	engine wrapper/API	23	Code/Commando	class-decl	high
tt_4.8.4/tt/RandomStringClass.cpp	tt	utility	26	Code/wwlib	class-decl (paired header)	high
tt_4.8.4/tt/RandomStringClass.h	tt	utility	28	Code/wwlib	class-decl	high
tt_4.8.4/tt/RefCounted.cpp	tt	network extension	18	Code/WWOnline	class-decl (paired header)	high
tt_4.8.4/tt/RefCounted.h	tt	network extension	24	Code/WWOnline	class-decl	high
tt_4.8.4/tt/RefCountedReferencerClass.h	tt	engine wrapper/API	31	Code/Combat	class-decl	high
tt_4.8.4/tt/RefPtr.h	tt	network extension	37	Code/WWOnline	basename	high
tt_4.8.4/tt/RefPtrBase.h	tt	network extension	39	Code/WWOnline	class-decl	high
tt_4.8.4/tt/RefineryGameObj.cpp	tt	building/factory class	102	Code/Combat	basename	high
tt_4.8.4/tt/RefineryGameObjDef.cpp	tt	utility	3	Code/Combat	include-fanout (1/1)	medium
tt_4.8.4/tt/RepairBayGameObj.cpp	tt	building/factory class	330	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/RepairBayGameObj.h	tt	engine wrapper/API	48	Code/Combat	class-decl	high
tt_4.8.4/tt/RepairBayGameObjDef.h	tt	engine wrapper/API	25	Code/Combat	class-decl	high
tt_4.8.4/tt/ResourceMgr/DownloadManager.cpp	tt	utility	45	Code/wwlib	paired-file (include-fanout)	medium
tt_4.8.4/tt/ResourceMgr/DownloadManager.h	tt	utility	42	Code/wwlib	include-fanout (4/4)	medium
tt_4.8.4/tt/ResourceMgr/DownloadTask.cpp	tt	utility	84	Code/wwlib	include-fanout (2/2)	medium
tt_4.8.4/tt/ResourceMgr/DownloadTask.h	tt	utility	49	Code/wwlib	include-fanout (2/2)	medium
tt_4.8.4/tt/ResourceMgr/NetworkManager.cpp	tt	network extension	232	Code/Commando	include-fanout (3/13)	low
tt_4.8.4/tt/ResourceMgr/NetworkManager.h	tt	utility	110	Code/wwlib	include-fanout (1/2)	low
tt_4.8.4/tt/ResourceMgr/Package.cpp	tt	utility	176	Code/wwlib	per-file	high
tt_4.8.4/tt/ResourceMgr/Package.h	tt	utility	89	Code/wwlib	per-file	high
tt_4.8.4/tt/ResourceMgr/PackageDownloadTask.cpp	tt	utility	39	Code/wwlib	include-fanout (1/1)	medium
tt_4.8.4/tt/ResourceMgr/PackageDownloadTask.h	tt	utility	32	Code/wwlib	include-fanout (2/2)	medium
tt_4.8.4/tt/ResourceMgr/PackageManager.cpp	tt	utility	290	Code/wwlib	per-file	high
tt_4.8.4/tt/ResourceMgr/PackageManager.h	tt	utility	59	Code/wwlib	per-file	high
tt_4.8.4/tt/RigidBodyClass.cpp	tt	physics/collision API	157	Code/wwphys	class-decl (paired header)	high
tt_4.8.4/tt/RigidBodyClass.h	tt	physics/collision API	128	Code/wwphys	class-decl	high
tt_4.8.4/tt/RigidBodyDefClass.h	tt	physics/collision API	27	Code/wwphys	class-decl	high
tt_4.8.4/tt/RigidBodyStateStruct.h	tt	physics/collision API	41	Code/wwphys	class-decl	high
tt_4.8.4/tt/SaveGameManager.cpp	tt	engine wrapper/API	303	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/SaveGameManager.h	tt	engine wrapper/API	34	Code/Combat	class-decl	high
tt_4.8.4/tt/SaveLoadSystemClass.cpp	tt	save/load	82	Code/wwsaveload	member-def	high
tt_4.8.4/tt/Screenshot.cpp	tt	utility	228	Code/wwlib	include-fanout (1/3)	low
tt_4.8.4/tt/Screenshot.h	tt	utility	28	Code/wwlib	paired-file (include-fanout)	low
tt_4.8.4/tt/ScreenshotManager.cpp	tt	utility	92	Code/wwlib	include-fanout (1/1)	medium
tt_4.8.4/tt/ScreenshotManager.h	tt	utility	47	Code/wwlib	include-fanout (3/3)	medium
tt_4.8.4/tt/ScriptCommands.cpp	tt	engine wrapper/API	379	Code/Combat	basename	high
tt_4.8.4/tt/ScriptCommands.h	tt	engine wrapper/API	6	Code/Combat	basename	high
tt_4.8.4/tt/ScriptableGameObj.cpp	tt	engine wrapper/API	36	Code/Combat	basename	high
tt_4.8.4/tt/ServerSettingsClass.cpp	tt	engine wrapper/API	8	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/ServerSettingsClass.h	tt	engine wrapper/API	32	Code/Commando	class-decl	high
tt_4.8.4/tt/SimpleAnimControlClass.cpp	tt	engine wrapper/API	384	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/SimpleAnimControlClass.h	tt	engine wrapper/API	101	Code/Combat	class-decl	high
tt_4.8.4/tt/SimpleNetworkObjectFactoryClass.h	tt	network extension	31	Code/wwnet	class-decl	high
tt_4.8.4/tt/SimplePersistFactoryClass.h	tt	save/load	41	Code/wwsaveload	include-fanout (1/1)	medium
tt_4.8.4/tt/SimpleSceneClass.cpp	tt	render/shader integration	213	Code/ww3d2	member-def	high
tt_4.8.4/tt/SingleWait.cpp	tt	network extension	20	Code/WWOnline	class-decl (paired header)	high
tt_4.8.4/tt/SingleWait.h	tt	network extension	43	Code/WWOnline	class-decl	high
tt_4.8.4/tt/SlaveMasterClass.cpp	tt	engine wrapper/API	90	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/SlaveMasterClass.h	tt	engine wrapper/API	48	Code/Commando	class-decl	high
tt_4.8.4/tt/SlaveServerClass.h	tt	engine wrapper/API	31	Code/Commando	class-decl	high
tt_4.8.4/tt/SmartGameObj.cpp	tt	engine wrapper/API	484	Code/Combat	basename	high
tt_4.8.4/tt/Socket.cpp	tt	utility	81	Code/Combat	area-default	low
tt_4.8.4/tt/Socket.h	tt	utility	38	Code/Combat	area-default	low
tt_4.8.4/tt/SocketHandlerClass.h	tt	engine wrapper/API	19	Code/Commando	class-decl	high
tt_4.8.4/tt/SoldierFactoryGameObj.h	tt	building/factory class	24	Code/Combat	class-decl	high
tt_4.8.4/tt/SoldierFactoryGameObjDef.h	tt	building/factory class	20	Code/Combat	class-decl	high
tt_4.8.4/tt/SoldierGameObj.cpp	tt	utility	1627	Code/Combat	include-fanout (28/43)	medium
tt_4.8.4/tt/SoldierObserverClass.cpp	tt	engine wrapper/API	47	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/SoldierObserverClass.h	tt	engine wrapper/API	69	Code/Combat	class-decl	high
tt_4.8.4/tt/SpawnManager.cpp	tt	utility	69	Code/Combat	include-fanout (2/3)	medium
tt_4.8.4/tt/SpawnerClass.cpp	tt	utility	149	Code/wwlib	include-fanout (2/5)	low
tt_4.8.4/tt/SpawnerDefClass.h	tt	engine wrapper/API	55	Code/Combat	class-decl	high
tt_4.8.4/tt/StateVectorClass.h	tt	utility	12	Code/WWMath	class-decl	high
tt_4.8.4/tt/StaticAnimPhysClass.cpp	tt	physics/collision API	31	Code/wwphys	include-fanout (1/3)	low
tt_4.8.4/tt/StaticAnimPhysDefClass.cpp	tt	physics/collision API	9	Code/wwphys	include-fanout (1/1)	medium
tt_4.8.4/tt/StaticNetworkObjectClass.h	tt	engine wrapper/API	30	Code/Combat	class-decl	high
tt_4.8.4/tt/StealthEffectClass.cpp	tt	physics/collision API	166	Code/wwphys	member-def	high
tt_4.8.4/tt/SurfaceEffect.h	tt	utility	23	Code/wwlib	include-fanout (1/1)	medium
tt_4.8.4/tt/SurfaceEffectsManager.cpp	tt	utility	376	Code/wwlib	include-fanout (2/8)	low
tt_4.8.4/tt/TextDisplayGameModeClass.cpp	tt	engine wrapper/API	17	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/TextDisplayGameModeClass.h	tt	engine wrapper/API	62	Code/Commando	class-decl	high
tt_4.8.4/tt/Thread.cpp	tt	utility	61	Code/wwlib	basename	high
tt_4.8.4/tt/Thread.h	tt	utility	28	Code/wwlib	basename	high
tt_4.8.4/tt/TrackedVehicleClass.cpp	tt	physics/collision API	157	Code/wwphys	class-decl (paired header)	high
tt_4.8.4/tt/TrackedVehicleClass.h	tt	physics/collision API	61	Code/wwphys	class-decl	high
tt_4.8.4/tt/TrackedVehicleDefClass.h	tt	physics/collision API	40	Code/wwphys	class-decl	high
tt_4.8.4/tt/TransitionEffectClass.cpp	tt	physics/collision API	67	Code/wwphys	class-decl (paired header)	high
tt_4.8.4/tt/TransitionEffectClass.h	tt	physics/collision API	56	Code/wwphys	class-decl	high
tt_4.8.4/tt/TransitionInstanceClass.cpp	tt	engine wrapper/API	6	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/TransitionInstanceClass.h	tt	engine wrapper/API	11	Code/Combat	class-decl	high
tt_4.8.4/tt/TransitionManager.cpp	tt	engine wrapper/API	6	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/TransitionManager.h	tt	engine wrapper/API	10	Code/Combat	class-decl	high
tt_4.8.4/tt/UnitCoordinationZoneMgr.cpp	tt	engine wrapper/API	6	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/UnitCoordinationZoneMgr.h	tt	engine wrapper/API	9	Code/Combat	class-decl	high
tt_4.8.4/tt/Vector.h	tt	utility	133	Code/wwlib	basename	high
tt_4.8.4/tt/VehicleFactoryGameObj.cpp	tt	building/factory class	185	Code/Combat	basename	high
tt_4.8.4/tt/VehicleGameObj.cpp	tt	utility	740	Code/Combat	include-fanout (11/19)	medium
tt_4.8.4/tt/VehicleGameObjDef.cpp	tt	utility	22	Code/wwlib	include-fanout (4/8)	low
tt_4.8.4/tt/VehiclePhysClass.cpp	tt	physics/collision API	16	Code/wwphys	class-decl (paired header)	high
tt_4.8.4/tt/VehiclePhysClass.h	tt	physics/collision API	76	Code/wwphys	class-decl	high
tt_4.8.4/tt/VehiclePhysDefClass.h	tt	physics/collision API	48	Code/wwphys	class-decl	high
tt_4.8.4/tt/VfsFile.cpp	tt	utility	50	Code/wwlib	per-file	high
tt_4.8.4/tt/VfsFile.h	tt	utility	48	Code/wwlib	per-file	high
tt_4.8.4/tt/VisTableClass.cpp	tt	physics/collision API	232	Code/wwphys	class-decl (paired header)	high
tt_4.8.4/tt/VisTableClass.h	tt	physics/collision API	64	Code/wwphys	class-decl	high
tt_4.8.4/tt/WOLNATInterfaceClass.cpp	tt	network extension	83	Code/Commando	class-decl (paired header)	high
tt_4.8.4/tt/WOLNATInterfaceClass.h	tt	engine wrapper/API	36	Code/Commando	class-decl	high
tt_4.8.4/tt/WWMeasureItClass.h	tt	utility	44	Code/wwdebug	class-decl	high
tt_4.8.4/tt/WWOnline.cpp	tt	network extension	14	Code/WWOnline	class-decl (paired header)	high
tt_4.8.4/tt/WWOnline.h	tt	network extension	110	Code/WWOnline	class-decl	high
tt_4.8.4/tt/WaitCondition.cpp	tt	network extension	31	Code/WWOnline	class-decl (paired header)	high
tt_4.8.4/tt/WaitCondition.h	tt	network extension	44	Code/WWOnline	class-decl	high
tt_4.8.4/tt/WarFactoryGameObj.cpp	tt	building/factory class	15	Code/Combat	class-decl (paired header)	high
tt_4.8.4/tt/WarFactoryGameObj.h	tt	building/factory class	28	Code/Combat	class-decl	high
tt_4.8.4/tt/WarFactoryGameObjDef.h	tt	building/factory class	21	Code/Combat	class-decl	high
tt_4.8.4/tt/WeaponBagClass.cpp	tt	engine wrapper/API	417	Code/Combat	member-def	high
tt_4.8.4/tt/WeaponClass.cpp	tt	engine wrapper/API	847	Code/Combat	member-def	high
tt_4.8.4/tt/WeaponEvent.cpp	tt	utility	78	Code/Combat	include-fanout (4/6)	medium
tt_4.8.4/tt/WeaponEvent.h	tt	network extension	27	Code/wwnet	include-fanout (3/6)	low
tt_4.8.4/tt/WeatherMgrClass.tt.cpp	tt	engine wrapper/API	378	Code/Combat	member-def	high
tt_4.8.4/tt/WolGameModeClass.cpp	tt	engine wrapper/API	219	Code/Commando	class-decl (paired header)	high
